date,price,return,energy,state,regime,raw_signal,action,invested,position,cash,total_value,stop_triggered,strategy_return
2008-09-22,88.50023651123047,-0.0226389054475276,0.00015520275531738273,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-09-23,86.48668670654297,-0.0227519143910083,0.0003096612597686049,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-09-24,86.76392364501953,0.0032055446801568,0.00020607031232517254,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-09-25,88.12084197998047,0.0156391997728519,0.0001489602830732987,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-09-26,88.16460418701172,0.0004966158521406,7.671400662383463e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-09-29,81.25592041015625,-0.0783611954089988,0.0003626314212247913,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-09-30,84.61907958984375,0.0413897124383213,0.0002569274542221506,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-01,84.6701431274414,0.0006034518201469,0.00021978792547596012,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-02,81.59880065917969,-0.0362742090046886,0.00014802964412823297,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-03,80.49717712402344,-0.0135004868485444,0.0001861600280069798,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-06,76.39716339111328,-0.050933633692436,0.00015598968368229888,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-07,72.97564697265625,-0.0447859091435197,7.607556540879443e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-08,71.13720703125,-0.0251925130872098,5.737685268397712e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-09,66.1690673828125,-0.0698388347781918,1.2193691860999589e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-10,64.56409454345703,-0.024255636399862,2.079282613672362e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-13,73.9386215209961,0.1451972190398986,0.001444897255828257,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-14,72.84436798095703,-0.014799485269391,0.0014431625578548767,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-15,65.67296600341797,-0.0984482695959941,0.002218521164944683,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-16,68.40875244140625,0.0416577262224748,0.001168248952488741,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-17,68.00018310546875,-0.0059724716700169,0.0009926482653612003,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-20,72.08563232421875,0.0600799737908563,0.00053437024144875,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-21,69.93348693847656,-0.0298553999784937,0.0004885582816533879,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-22,66.12528991699219,-0.0544545565822366,0.00035041907907334415,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-23,66.89130401611328,0.0115842834123325,0.0003500117024155207,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-24,63.49895858764648,-0.0507142965496624,0.00010939263422600635,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-27,61.24468612670898,-0.035500935937807,3.0006433466030157e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-28,68.4014663696289,0.1168555297697711,0.0005922039179959782,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-29,67.90536499023438,-0.0072527886568058,0.0007492546172862505,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-30,70.25446319580078,0.0345937056063867,0.000525492843821831,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-10-31,70.64112091064453,0.0055036747454197,0.00017171129537035034,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-03,70.84539031982422,0.0028916501684348,0.0001026197391805504,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-04,73.25287628173828,0.0339822527767257,2.175745044464516e-06,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-05,70.1742172241211,-0.0420278248976373,3.4327677531265824e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-06,66.28577423095703,-0.0554112770612776,0.0003537878441944144,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-07,68.47441864013672,0.0330183125198759,0.00035085613242224795,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-10,67.57708740234375,-0.0131046200261858,0.00021225591486119874,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-11,65.49061584472656,-0.0308754289038035,0.00017649501513604675,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-12,62.60892868041992,-0.0440015279614854,0.00023544773791372574,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-13,66.5119400024414,0.0623395321447513,0.0004895123192421631,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-14,63.19253921508789,-0.0499068405948115,0.0001413975945547277,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-17,62.35360336303711,-0.0132758686780302,0.0001330082393349328,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-18,63.52815628051758,0.0188369693831798,6.274008626951352e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-19,59.45729446411133,-0.064079646801503,2.508714083789965e-06,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-20,55.04360961914063,-0.0742328571246178,0.00044233796918698604,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-21,58.012821197509766,0.0539428936240518,0.0005586969628637229,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-24,62.0325927734375,0.0692910893307889,0.0013666671130985863,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-25,62.49219131469727,0.0074089848692664,0.0011765037898752572,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-26,64.9069595336914,0.0386411192853501,0.000341404032809207,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-11-28,65.72405242919922,0.0125886792630254,4.7162195971339735e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-01,59.902339935302734,-0.0885781122545339,0.0004058867550725943,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-02,62.20767211914063,0.0384848436025664,0.00039342075876216867,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-03,63.70322036743164,0.0240412186687637,0.00046283120782529005,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-04,62.22956466674805,-0.023133142911516,0.00024862257302793537,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-05,64.14826202392578,0.0308325691727517,0.0001034085560193176,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-08,66.3879165649414,0.0349137212818062,0.00012182997674355465,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-09,65.2936019897461,-0.0164836408764965,7.708586147113917e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-10,65.73863220214844,0.0068158318555044,9.78477759487022e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-11,64.1555404663086,-0.024081604420545,9.099324772241101e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-12,64.92156219482422,0.0119400713164889,5.650146545910885e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-15,64.01690673828125,-0.0139345916203952,1.1311753642309116e-06,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-16,67.02992248535156,0.0470659377434206,9.877121465954011e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-17,66.380615234375,-0.0096868268215356,8.175307470003931e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-18,65.1404037475586,-0.0186833382371871,8.289880837790222e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-19,64.86021423339844,-0.0043013168178384,0.00010571356171344858,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-22,64.02912902832031,-0.0128134822695386,7.632393556029934e-05,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-23,63.36719512939453,-0.0103380119169356,6.966920773633066e-08,1,1,SELL,HOLD,False,0,108487.36433410643,108487.36433410643,False,0.0
2008-12-24,63.73497772216797,0.0058039904089557,4.761259677604402e-06,0,0,BUY,BUY,True,1702,10.432250976547948,108487.36433410643,False,0.0
2008-12-26,64.10267639160156,0.0057691817362275,2.3138932883622843e-05,1,1,SELL,SELL,False,0,109113.18746948241,109113.18746948241,False,0.005768626966073498
2008-12-29,63.91881561279297,-0.0028682231251218,1.8916000717388612e-05,1,1,SELL,HOLD,False,0,109113.18746948241,109113.18746948241,False,0.0
2008-12-30,65.43385314941406,0.0237025283102689,6.17651452453146e-06,1,1,SELL,HOLD,False,0,109113.18746948241,109113.18746948241,False,0.0
